site_id,sequence_start_date,anchor_date,reference_date,target_date
77.620964_12.813883,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.620964_12.845324,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.620964_12.858799,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.620964_13.132785,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.625456_12.782442,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.625456_12.858799,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.625456_13.065411,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.625456_13.128293,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.625456_13.137276,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.625456_13.155243,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.625456_13.182192,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.629947_12.795916,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.629947_12.809391,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.629947_12.836341,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.629947_12.854307,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.629947_12.858799,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.629947_13.06092,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.629947_13.087869,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.629947_13.1777,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.634439_12.679136,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.634439_12.701593,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.634439_12.733034,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.634439_12.746509,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.634439_12.751001,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.634439_12.849815,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.634439_13.047445,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.634439_13.083377,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.634439_13.137276,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.63893_12.688119,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.63893_12.742018,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.63893_12.791425,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.63893_12.800408,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.63893_12.818374,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.63893_12.840832,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.63893_12.872273,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.63893_12.917189,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.63893_12.989054,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.63893_13.056428,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.63893_13.078886,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.63893_13.083377,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.63893_13.1777,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.643422_12.795916,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.643422_12.800408,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.643422_12.809391,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.643422_12.867782,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.643422_13.002529,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.643422_13.038462,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.643422_13.164226,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.647914_12.688119,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.647914_12.733034,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.647914_12.881256,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.647914_12.935155,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.647914_13.141768,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.647914_13.168717,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.652405_12.697102,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.652405_12.773459,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.652405_12.795916,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.652405_12.8049,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.652405_12.858799,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.652405_12.926172,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.652405_13.002529,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.656897_12.742018,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.656897_12.746509,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.656897_12.768967,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.656897_12.791425,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.656897_12.800408,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.656897_12.831849,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.656897_12.849815,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.656897_12.939647,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.656897_13.101344,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.656897_13.164226,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.656897_13.173209,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.661388_12.737526,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.661388_12.759984,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.661388_13.056428,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.661388_13.074394,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.661388_13.087869,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.661388_13.101344,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.661388_13.110327,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.661388_13.11931,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.66588_12.679136,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.66588_12.697102,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.66588_12.715068,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.66588_12.724051,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.66588_12.751001,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.66588_12.755492,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.66588_12.764475,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.66588_12.768967,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.66588_12.791425,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.66588_12.953122,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.66588_13.038462,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.66588_13.051936,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.66588_13.173209,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.670371_12.71956,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.670371_12.86329,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.670371_12.881256,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.670371_12.894731,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.670371_13.069903,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.670371_13.083377,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.670371_13.092361,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.670371_13.128293,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.674863_12.674644,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.674863_12.71956,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.674863_12.755492,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.674863_12.764475,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.674863_12.786933,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.674863_12.836341,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.674863_12.867782,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.674863_13.051936,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.674863_13.069903,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.674863_13.092361,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.674863_13.105835,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.679355_12.697102,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.679355_12.746509,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.679355_12.881256,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.679355_12.89024,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.679355_12.899223,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.679355_13.047445,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.679355_13.056428,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.679355_13.074394,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.679355_13.101344,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.679355_13.141768,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.679355_13.155243,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.679355_13.159734,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.683846_12.728543,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.683846_12.742018,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.683846_12.755492,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.683846_12.795916,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.683846_12.8049,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.683846_12.836341,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.683846_12.840832,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.683846_12.894731,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.683846_12.917189,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.683846_12.939647,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.683846_13.029478,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.683846_13.06092,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.683846_13.074394,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.683846_13.11931,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.683846_13.123802,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.688338_12.656678,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.688338_12.69261,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.688338_12.697102,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.688338_12.710577,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.688338_12.751001,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.688338_12.755492,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.688338_12.876765,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.688338_12.885748,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.688338_12.966596,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.692829_12.746509,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.692829_12.800408,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.692829_12.845324,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.692829_12.885748,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.692829_12.899223,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.692829_13.047445,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.692829_13.06092,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.692829_13.065411,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.692829_13.083377,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.692829_13.096852,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.692829_13.132785,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.692829_13.155243,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.697321_12.697102,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.697321_12.751001,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.697321_12.773459,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.697321_12.791425,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.697321_12.885748,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.697321_12.894731,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.697321_12.930664,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.697321_12.966596,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.697321_13.132785,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.697321_13.150751,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.697321_13.1777,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.701812_12.742018,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.701812_12.77795,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.701812_12.8049,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.701812_12.822866,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.701812_12.872273,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.701812_12.984563,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.701812_13.03397,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.701812_13.114818,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.701812_13.164226,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.706304_12.746509,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.706304_12.751001,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.706304_12.759984,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.706304_12.764475,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.706304_12.86329,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.706304_12.984563,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.706304_13.038462,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.706304_13.042953,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.706304_13.137276,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.710796_12.715068,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.710796_12.894731,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.710796_12.899223,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.710796_12.912697,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.710796_13.03397,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.710796_13.11931,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.710796_13.123802,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.710796_13.132785,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.710796_13.150751,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.710796_13.168717,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.710796_13.173209,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.715287_12.679136,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.715287_12.742018,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.715287_12.773459,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.715287_12.822866,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.715287_12.827358,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.715287_12.845324,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.715287_12.885748,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.715287_12.899223,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.715287_12.939647,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.715287_12.944139,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.715287_12.94863,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.715287_13.016004,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.715287_13.029478,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.715287_13.038462,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.715287_13.051936,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.715287_13.056428,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.715287_13.096852,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.715287_13.114818,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.715287_13.128293,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.719779_12.706085,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.719779_12.746509,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.719779_12.795916,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.719779_12.840832,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.719779_12.903714,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.719779_13.069903,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.719779_13.105835,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.719779_13.123802,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.719779_13.137276,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.719779_13.155243,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.72427_12.674644,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.72427_12.697102,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.72427_12.701593,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.72427_12.724051,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.72427_12.786933,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.72427_12.791425,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.72427_12.840832,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.72427_12.867782,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.72427_12.885748,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.72427_13.024987,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.72427_13.06092,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.72427_13.074394,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.728762_12.706085,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.728762_12.724051,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.728762_12.759984,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.728762_12.782442,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.728762_12.809391,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.728762_12.858799,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.728762_12.876765,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.728762_12.885748,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.728762_13.016004,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.728762_13.047445,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.728762_13.087869,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.728762_13.092361,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.733253_12.755492,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.733253_12.795916,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.733253_12.86329,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.733253_12.872273,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.733253_12.998037,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.733253_13.056428,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.737745_12.764475,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.737745_12.791425,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.737745_12.809391,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.737745_12.858799,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.737745_12.872273,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.737745_12.881256,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.737745_13.051936,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.737745_13.06092,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.737745_13.078886,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.737745_13.101344,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.742237_12.697102,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.742237_12.764475,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.742237_12.795916,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.742237_12.8049,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.742237_12.86329,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.742237_12.867782,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.742237_12.89024,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.742237_12.899223,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.742237_12.921681,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.742237_12.980071,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.742237_13.002529,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.742237_13.016004,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.742237_13.038462,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.742237_13.074394,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.742237_13.078886,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.742237_13.101344,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.746728_12.751001,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.746728_12.764475,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.746728_12.782442,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.746728_12.97558,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.746728_12.984563,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.746728_13.016004,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.746728_13.020495,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.746728_13.024987,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.746728_13.038462,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.746728_13.06092,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.746728_13.083377,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.746728_13.092361,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.75122_12.751001,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.75122_12.755492,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.75122_12.768967,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.75122_12.77795,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.75122_12.894731,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.75122_12.993546,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.75122_13.020495,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.75122_13.03397,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.75122_13.038462,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.755711_12.706085,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.755711_12.764475,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.755711_12.77795,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.755711_12.822866,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.755711_12.831849,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.755711_12.858799,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.755711_12.885748,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.755711_12.899223,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.755711_12.903714,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.755711_12.926172,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.760203_12.751001,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.760203_12.795916,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.760203_12.818374,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.760203_12.867782,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.760203_12.872273,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.760203_12.876765,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.760203_12.885748,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.760203_12.984563,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.764695_12.742018,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.764695_12.746509,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.764695_12.813883,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.764695_12.849815,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.764695_12.885748,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.764695_12.912697,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.764695_13.03397,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.769186_12.751001,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.769186_12.791425,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.769186_12.800408,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.769186_12.8049,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.769186_12.809391,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.769186_12.876765,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.769186_12.894731,2021-09-01,2022-08-01,2022-09-01,2022-12-01
77.769186_13.016004,2021-09-01,2022-08-01,2022-09-01,2022-12-01
