Rain_log,Temp,LST,SoilMoisture,NDVI,green_fraction_boxcox,Clay,Nitrogen_log,pH,BulkDensity,Elevation,Slope_log,AOD_log,NO2_log,SO2,Month_Sin,Month_Cos,longitude,latitude
1.9320783750381476,20.460568877189417,23.995000000000005,0.22112162,0.22153652,-29.53653275731516,22.9,2.9496883350525844,6.6,1.35,903,0.4865068058556824,0.5281684809016408,3.79865083716774,0.00018012778459154552,0.49999999999999994,0.8660254037844387,77.62994723195891,13.060919505433603
1.9320783750381476,20.460568877189417,27.495000000000005,0.22112162,0.23575467,-27.872350228512083,20.9,2.9601050959108397,6.5,1.36,906,0.6335888509893212,0.49188062859821846,3.7253369640096006,5.539561638717956e-05,0.49999999999999994,0.8660254037844387,77.62994723195891,13.087868963957185
1.8673489054120744,20.4414891560873,29.99000000000001,0.21393523,0.24340378,-33.83545280080196,20.7,2.9652730660692823,6.5,1.36,903,0.5780432067604271,0.36968439728235264,3.469228909888018,8.62693714114883e-05,0.49999999999999994,0.8660254037844387,77.62994723195891,13.17770049236914
3.2902742352749876,20.656650551416533,24.06,0.2170692,0.4406238,-9.978801438570711,30.9,3.288401887516811,6.3,1.34,849,1.1044089086740845,0.38637936664506334,3.275032699361912,0.00016837931986635803,0.49999999999999994,0.8660254037844387,77.63443880837951,12.679135509682801
3.0096991767803094,20.656650551416533,22.510000000000048,0.2170692,0.34483588,-21.19005089947214,24.9,3.2916614945938485,6.3,1.33,939,1.0585523301135706,0.3891663351386617,3.294191047524,3.458476320517999e-05,0.49999999999999994,0.8660254037844387,77.63443880837951,12.701593391785792
3.0096991767803094,20.656650551416533,26.58333333333337,0.22134952,0.29088533,-28.734559393141854,25.5,3.005682604407159,6.4,1.36,905,0.4074162700198013,0.3908678566734296,3.2857986663158156,3.4056661051511674e-05,0.49999999999999994,0.8660254037844387,77.63443880837951,12.73303442672998
3.0096991767803094,20.656650551416533,27.210000000000036,0.22134952,0.20105678,-15.96174383627187,25.9,3.0204248861443626,6.5,1.36,890,0.7758215914934248,0.3900926530913,3.307972678764032,0.0001019120172226774,0.49999999999999994,0.8660254037844387,77.63443880837951,12.746509155991767
2.1428617491339943,20.54969070598645,26.730000000000015,0.22134952,0.31093693,-24.76769180602289,26.0,3.0106208860477417,6.5,1.36,885,0.6691036680085551,0.4147940073182321,3.3853593652877487,8.005251447099583e-05,0.49999999999999994,0.8660254037844387,77.63443880837951,12.751000732412365
1.557685494158804,20.54969070598645,26.735000000000017,0.2238869,0.26322514,-24.27087088429311,22.0,3.126760535960395,6.3,1.35,918,0.5933558227584357,0.4379322982456659,3.652379388236666,0.00014191934199018897,0.49999999999999994,0.8660254037844387,77.63443880837951,12.84981541366551
1.710822013353105,20.38316842356039,22.95500000000004,0.22112162,0.1274341,-36.20826353842633,23.3,3.0301337002713233,6.6,1.36,889,0.6626272289623093,0.4797992451608678,3.919967837167632,0.00011407827869557108,0.49999999999999994,0.8660254037844387,77.63443880837951,13.047444776171808
1.9320783750381476,20.460568877189417,27.505000000000052,0.22112162,0.14386071,-36.28186101573992,20.6,2.954910279033736,6.6,1.35,921,0.2545169624673717,0.48252361038174135,3.5991105288982936,-3.204010198525411e-05,0.49999999999999994,0.8660254037844387,77.63443880837951,13.083377387536586
1.9384098836852817,20.460568877189417,28.36500000000001,0.21393523,0.40456578,-18.714279854270398,21.8,2.9338568698359038,6.6,1.35,908,0.659173350410169,0.4016801765051927,3.491407550815019,-5.2990006281041834e-05,0.49999999999999994,0.8660254037844387,77.63443880837951,13.137276304583757
3.2902742352749876,20.656650551416533,23.08000000000004,0.2170692,0.37153426,-15.952892760274349,30.5,3.2188758248682006,6.3,1.36,923,0.8506501209920533,0.40599128544206176,3.283516750593461,0.00013634839296261585,0.49999999999999994,0.8660254037844387,77.63893038480012,12.688118662523998
3.0096991767803094,20.656650551416533,26.7766666666667,0.22134952,0.35476848,-21.788291657709483,26.1,3.0301337002713233,6.5,1.35,895,0.4531773582035692,0.4094202392181477,3.307972678764032,0.0001019120172226774,0.49999999999999994,0.8660254037844387,77.63893038480012,12.742017579571169
2.1428617491339943,20.54969070598645,26.33000000000004,0.22134952,0.33063594,-16.75620808328038,25.9,3.0252910757955354,6.5,1.37,894,0.25818780132805913,0.48131442039160227,3.5919370739916126,-2.5894266280701356e-05,0.49999999999999994,0.8660254037844387,77.63893038480012,12.791424920197741
1.557685494158804,20.54969070598645,26.40500000000003,0.22134952,0.32727015,-29.259183264171796,25.5,2.990719731730447,6.4,1.37,903,0.6462723734225615,0.4490878826620834,3.612903067083368,2.729844464079079e-05,0.49999999999999994,0.8660254037844387,77.63893038480012,12.800408073038938
1.557685494158804,20.54969070598645,26.345000000000027,0.2238869,0.28436017,-23.2480713118186,24.5,2.9652730660692823,6.5,1.36,914,0.5618651419550855,0.4550089564402889,3.6551690400284875,0.00014239155133621682,0.49999999999999994,0.8660254037844387,77.63893038480012,12.81837437872133
1.557685494158804,20.54969070598645,26.930000000000007,0.2238869,0.2513971,-26.61684393950922,22.0,3.1945831322991562,6.4,1.35,937,0.2224325386045699,0.4912829626756685,3.652379388236666,0.00014191934199018897,0.49999999999999994,0.8660254037844387,77.63893038480012,12.840832260824321
1.2665555833034499,20.41129184845954,27.105000000000015,0.2238869,0.13994105,-33.5029929936057,24.3,2.89591193827178,6.5,1.35,911,0.8466451331213893,0.4373612314525768,3.817358722486694,1.2265771653801375e-05,0.49999999999999994,0.8660254037844387,77.63893038480012,12.872273295768501
1.2727611758803874,20.41129184845954,23.730000000000015,0.2141107,0.120967165,-35.95460635796572,22.3,3.265759410767051,6.5,1.38,881,0.3199639719487173,0.43137648989266536,3.9677525873988797,9.679312878049487e-05,0.49999999999999994,0.8660254037844387,77.63893038480012,12.917189059974476
1.3553860407942688,20.38316842356039,26.596666666666692,0.2141107,0.2751033,-22.596154232778005,22.1,3.2188758248682006,6.4,1.37,900,0.3911999900680105,0.4266175864725589,4.076141027600036,0.0003109810941069205,0.49999999999999994,0.8660254037844387,77.63893038480012,12.98905428270404
1.9320783750381476,20.460568877189417,22.420000000000016,0.22112162,0.2408521,-29.517328523703732,22.2,3.104586678466073,6.6499999999999995,1.35,902,0.05780308832602324,0.49952450601083664,3.832419197034232,0.00016751170909687677,0.49999999999999994,0.8660254037844387,77.63893038480012,13.056427929013005
1.9320783750381476,20.460568877189417,26.840000000000032,0.22112162,0.32893288,-19.28922664095319,22.5,2.9601050959108397,6.6,1.35,915,0.7626106479659321,0.48532680392493,3.643800431868593,0.00012345584836936124,0.49999999999999994,0.8660254037844387,77.63893038480012,13.078885811115988
1.9320783750381476,20.460568877189417,27.505000000000052,0.22112162,0.13984951,-37.41277318369074,19.9,2.954910279033736,6.6,1.35,913,0.29613444033426156,0.48252361038174135,3.5991105288982936,-3.204010198525411e-05,0.49999999999999994,0.8660254037844387,77.63893038480012,13.083377387536586
1.8673489054120744,20.4414891560873,29.15500000000003,0.21393523,0.52394587,-4.464184720882437,20.6,2.9856819377004897,6.4,1.36,898,0.36695768290453834,0.3902624112073506,3.4799218394478273,0.00011180420932807832,0.49999999999999994,0.8660254037844387,77.63893038480012,13.17770049236914
2.1428617491339943,20.54969070598645,26.02500000000003,0.22134952,0.29343492,-38.01117772842675,26.0,2.9601050959108397,6.5,1.36,910,0.6425767301209062,0.46773543383428906,3.5511695556921303,7.0953187361102175e-06,0.49999999999999994,0.8660254037844387,77.64342196122072,12.79591649661834
1.557685494158804,20.54969070598645,26.40500000000003,0.22134952,0.30736336,-29.246303417714447,25.5,3.0007198150650303,6.4,1.35,914,0.577398247214036,0.4490878826620834,3.577672862791517,4.138377000923236e-05,0.49999999999999994,0.8660254037844387,77.64342196122072,12.800408073038938
1.557685494158804,20.54969070598645,26.39500000000004,0.22134952,0.13827384,-22.25958951047083,24.5,3.0106208860477417,6.5,1.37,913,0.6047865937960129,0.45727591562151776,3.577672862791517,4.138377000923236e-05,0.49999999999999994,0.8660254037844387,77.64342196122072,12.809391225880134
1.2665555833034499,20.41129184845954,26.995000000000005,0.2238869,0.28586364,-18.522745628781877,23.7,2.970414465569701,6.5,1.34,909,0.554323522858016,0.435116370245295,3.720938164606943,4.429712554105052e-06,0.49999999999999994,0.8660254037844387,77.64342196122072,12.867781719347903
1.710822013353105,20.38316842356039,25.630000000000052,0.2141107,0.30799988,-21.781058395799743,23.8,3.109060958860994,6.3,1.36,919,0.42488262858049075,0.4887436006197882,4.007203742909726,0.00013386901253605,0.49999999999999994,0.8660254037844387,77.64342196122072,13.002529011965834
1.710822013353105,20.38316842356039,25.31,0.22112162,0.18471418,-30.049643152507155,22.1,3.086486636822455,6.6,1.35,883,0.3835853490666883,0.5122246446796981,3.897704146115112,0.000131938350094735,0.49999999999999994,0.8660254037844387,77.64342196122072,13.038461623330612
1.8673489054120744,20.4414891560873,29.32000000000005,0.21393523,0.13770066,-42.974178265243566,20.6,3.131136910560194,6.5,1.36,920,0.9310936658207565,0.3943509423670979,3.487872178647712,1.1931264667403936e-05,0.49999999999999994,0.8660254037844387,77.64342196122072,13.164225763107346
3.2902742352749876,20.656650551416533,26.356666666666683,0.2170692,0.2034407,-26.072735068593943,30.0,3.214867803470662,6.5,1.35,917,1.1044089086740845,0.40923576800435746,3.265610002671718,2.2800738753607697e-05,0.49999999999999994,0.8660254037844387,77.64791353764133,12.688118662523998
3.0096991767803094,20.656650551416533,26.61666666666673,0.22134952,0.26444972,-30.852741759180915,26.3,3.068052935133617,6.4,1.36,915,0.8026967249724903,0.3985150866368469,3.310291909245224,2.7473502515274027e-05,0.49999999999999994,0.8660254037844387,77.64791353764133,12.73303442672998
1.2665555833034499,20.41129184845954,26.435,0.2238869,0.12705125,-32.91939574618145,25.1,3.0252910757955354,6.4,1.35,909,0.7101237595170611,0.45275342356646975,3.8004868183479834,-3.929267257706446e-05,0.49999999999999994,0.8660254037844387,77.64791353764133,12.881256448609697
1.2727611758803874,20.41129184845954,24.236666666666736,0.2141107,0.32092273,-22.234992947723438,23.5,3.186352633162641,6.5,1.36,885,0.7178732072262067,0.42154033472552166,3.977147427681037,0.00017867159158802868,0.49999999999999994,0.8660254037844387,77.64791353764133,12.935155365656868
1.9384098836852817,20.460568877189417,29.285000000000025,0.21393523,0.3300238,-23.37856255244386,20.9,3.242592351485517,6.6,1.34,893,0.35942625161827696,0.4192783553221937,3.47923691346298,-0.00011327542817493691,0.49999999999999994,0.8660254037844387,77.64791353764133,13.141767881004355
1.8673489054120744,20.4414891560873,29.15000000000003,0.21393523,0.2807889,-27.905974860901996,20.0,3.2916614945938485,6.4,1.29,921,1.1044089086740845,0.37475265821485243,3.487872178647712,1.1931264667403936e-05,0.49999999999999994,0.8660254037844387,77.64791353764133,13.168717339527944
2.4039315168978086,20.33455818750531,26.50333333333333,0.2170692,0.3259686,-22.842082757556653,30.1,3.1945831322991562,6.4,1.35,941,0.824443871848374,0.41152080935538027,3.3379789386334315,1.8877316163631048e-05,0.49999999999999994,0.8660254037844387,77.65240511406193,12.697101815365194
2.1726957702248146,20.279140890798203,27.210000000000036,0.22134952,0.3916412,-8.316983087491277,26.1,2.9444389791664403,6.5,1.36,895,0.4934678046892348,0.4359019343900347,3.5390894568256903,1.4754131257408572e-05,0.49999999999999994,0.8660254037844387,77.65240511406193,12.773458614515356
2.1726957702248146,20.279140890798203,26.535000000000025,0.22134952,0.24947904,-24.068216763216892,25.8,2.9014215940827497,6.5,1.34,909,0.6299647528452406,0.48346727375270326,3.5192191588237436,8.327758196152526e-05,0.49999999999999994,0.8660254037844387,77.65240511406193,12.79591649661834
2.086625039069636,20.279140890798203,26.86500000000001,0.22134952,0.31081074,-21.025737185081688,25.0,3.0587070727153796,6.4,1.33,923,0.4042494361450109,0.4623572828059139,3.5577207011701475,0.0001468005496318793,0.49999999999999994,0.8660254037844387,77.65240511406193,12.804899649459536
1.4989497938637117,20.28390819590584,25.835000000000036,0.2238869,0.27165076,-24.288050032271457,23.1,3.2386784521643803,6.5,1.33,933,0.2959638387577192,0.441673398923627,3.6493420470220177,0.00010068492632111382,0.49999999999999994,0.8660254037844387,77.65240511406193,12.858798566506707
1.8355989859133077,20.28390819590584,23.61666666666673,0.2141107,0.25956964,-25.656207636776532,23.3,3.1570004211501135,6.5,1.35,878,0.5112886585488378,0.47723702046433847,3.9125272214468536,2.5300795308985303e-05,0.49999999999999994,0.8660254037844387,77.65240511406193,12.926172212815672
1.4293410499370671,20.27168803881568,25.660000000000025,0.2141107,0.27632648,-24.90831696056387,24.3,3.126760535960395,6.250000000000001,1.35,922,0.5937125167532826,0.4559632146227525,3.96671021165906,0.00015012733132768475,0.49999999999999994,0.8660254037844387,77.65240511406193,13.002529011965834
2.388160018864476,20.33455818750531,26.863333333333344,0.22134952,0.28083378,-18.826936837253,28.2,3.054001181677967,6.4,1.36,917,0.5775353548703729,0.420578395040958,3.3392402922736664,-2.5023266213674342e-05,0.49999999999999994,0.8660254037844387,77.65689669048254,12.742017579571169
2.388160018864476,20.33455818750531,26.863333333333344,0.22134952,0.319287,-17.822235303623614,27.3,3.0301337002713233,6.4,1.36,911,0.5629715795344853,0.420578395040958,3.3392402922736664,-2.5023266213674342e-05,0.49999999999999994,0.8660254037844387,77.65689669048254,12.746509155991767
2.1726957702248146,20.279140890798203,26.356666666666683,0.22134952,0.3464653,-19.08483680813055,25.6,3.0492730404820207,6.6,1.36,898,0.6629519588464834,0.419450192674827,3.530023213167176,7.074257119489367e-07,0.49999999999999994,0.8660254037844387,77.65689669048254,12.768967038094758
2.1726957702248146,20.279140890798203,26.630000000000052,0.22134952,0.11873319,-31.31954230374663,26.4,2.928523523860541,6.5,1.35,904,0.4305548450862395,0.45153047495141113,3.5192191588237436,8.327758196152526e-05,0.49999999999999994,0.8660254037844387,77.65689669048254,12.791424920197741
2.086625039069636,20.279140890798203,27.350000000000023,0.22134952,0.30264947,-21.638345576106893,26.1,3.044522437723423,6.5,1.34,908,0.3835804769453093,0.48071808275957123,3.5577207011701475,0.0001468005496318793,0.49999999999999994,0.8660254037844387,77.65689669048254,12.800408073038938
2.086625039069636,20.279140890798203,26.230000000000015,0.2238869,0.14246203,-33.30929527279073,22.5,3.1354942159291497,6.4,1.34,925,0.6649531170387286,0.46000590143601616,3.637702122415276,0.0002293065851477912,0.49999999999999994,0.8660254037844387,77.65689669048254,12.831849107983125
2.086625039069636,20.279140890798203,26.196666666666715,0.2238869,0.14364932,-34.37951042577767,22.0,3.005682604407159,6.3,1.35,926,0.5353627901288819,0.4356121456607882,3.634570475831014,0.00024499429893191373,0.49999999999999994,0.8660254037844387,77.65689669048254,12.84981541366551
1.8355989859133077,20.28390819590584,24.590000000000032,0.2141107,0.18490355,-31.913889549320068,23.8,3.091042453358316,6.6,1.37,884,0.5094816590498631,0.4373612314525768,3.9093021117034317,0.00014322096815196284,0.49999999999999994,0.8660254037844387,77.65689669048254,12.939646942077466
1.8699232700282382,20.321091075610127,28.80000000000001,0.22112162,0.24305172,-31.981775305196745,19.4,3.039749158970765,6.6,1.35,898,0.5080004266523029,0.44990161503250176,3.5051252219693,-3.4139765997113124e-05,0.49999999999999994,0.8660254037844387,77.65689669048254,13.101343693218979
1.9278085490581245,20.340987223963623,29.54000000000002,0.21393523,0.2447503,-36.289197419005625,20.2,2.970414465569701,6.5,1.35,907,0.7154018481662352,0.399538489438525,3.4796044087991507,4.092707900621468e-05,0.49999999999999994,0.8660254037844387,77.65689669048254,13.164225763107346
1.9278085490581245,20.340987223963623,29.105000000000015,0.21393523,0.47048008,-10.853390166559917,21.5,2.917770732084279,6.4,1.37,894,0.30222316151207057,0.389612849638555,3.5014276147460053,6.324609112882966e-05,0.49999999999999994,0.8660254037844387,77.65689669048254,13.173208915948543
2.388160018864476,20.33455818750531,26.910000000000025,0.22134952,0.315079,-24.486306269860197,27.0,3.077312260546414,6.4,1.36,924,0.6601037605839145,0.42226438325653315,3.339094223718994,-5.15704731709774e-05,0.49999999999999994,0.8660254037844387,77.66138826690309,12.73752600315057
2.1726957702248146,20.279140890798203,27.03666666666669,0.22134952,0.31798336,-25.850417267514807,25.7,3.054001181677967,6.5,1.35,918,0.7056444138167802,0.4380172116764743,3.3830174945073437,-0.00010970139989900028,0.49999999999999994,0.8660254037844387,77.66138826690309,12.759983885253561
1.9435972684960743,20.321091075610127,26.200000000000045,0.22112162,0.17105082,-30.537285543974793,22.8,3.0007198150650303,6.6,1.36,891,0.5776506014683896,0.4428010333435877,3.7458086461887916,0.00020111070423168195,0.49999999999999994,0.8660254037844387,77.66138826690309,13.056427929013005
1.9435972684960743,20.321091075610127,26.69500000000005,0.22112162,0.25726286,-27.795845093477816,21.4,3.086486636822455,6.6,1.36,898,0.5600646014892645,0.4438082433200867,3.602721464637812,0.00015141978508335628,0.49999999999999994,0.8660254037844387,77.66138826690309,13.074394234695397
1.9435972684960743,20.321091075610127,27.91500000000002,0.22112162,0.2080786,-33.76246774533669,22.4,2.9391619220655967,6.5,1.35,903,0.9463416072026348,0.4245158187989649,3.5389377815895946,0.00016175593468968275,0.49999999999999994,0.8660254037844387,77.66138826690309,13.087868963957185
1.8699232700282382,20.321091075610127,28.80000000000001,0.22112162,0.2271393,-38.00198211085154,20.6,3.0007198150650303,6.6,1.34,905,0.8020766947588777,0.44990161503250176,3.5194690095434416,-1.070584118493138e-05,0.49999999999999994,0.8660254037844387,77.66138826690309,13.101343693218979
1.8699232700282382,20.321091075610127,28.74000000000001,0.21393523,0.08562874,-18.621884852821477,21.9,3.086486636822455,6.6,1.35,911,0.30222126922716597,0.4522850787520552,3.4488579794149454,-4.182339764226635e-05,0.49999999999999994,0.8660254037844387,77.66138826690309,13.110326846060175
1.8699232700282382,20.321091075610127,28.91500000000002,0.21393523,0.15495653,-31.1754989334524,20.8,3.1441522786722644,6.5,1.35,911,0.7997649605296634,0.43896774982048814,3.4488579794149454,-4.182339764226635e-05,0.49999999999999994,0.8660254037844387,77.66138826690309,13.119309998901372
2.4039315168978086,20.33455818750531,25.70500000000004,0.2170692,0.33381954,-17.42798839653062,31.2,3.1441522786722644,6.4,1.36,910,1.0008842749242932,0.3998568184172775,3.322104690092452,-1.761166217677216e-05,0.49999999999999994,0.8660254037844387,77.6658798433237,12.679135509682801
2.4039315168978086,20.33455818750531,26.476666666666688,0.2170692,0.39604196,-14.987459599601507,30.8,3.1179499062782403,6.4,1.37,906,0.9378172449740186,0.41008188535272827,3.3417328051816555,7.98049183120762e-06,0.49999999999999994,0.8660254037844387,77.6658798433237,12.697101815365194
2.388160018864476,20.33455818750531,26.55000000000001,0.2170692,0.43611214,-11.271996772754624,25.1,3.173878458937465,6.4,1.35,944,0.7431405729408472,0.4094202392181477,3.336172266039822,-2.0270623417233744e-05,0.49999999999999994,0.8660254037844387,77.6658798433237,12.715068121047587
2.388160018864476,20.33455818750531,26.996666666666727,0.22134952,0.29002863,-24.694592285965992,24.4,3.186352633162641,6.3,1.34,951,0.4631303120268431,0.4201128596322705,3.3279975048476547,-5.23790556806531e-05,0.49999999999999994,0.8660254037844387,77.6658798433237,12.724051273888783
2.1726957702248146,20.279140890798203,27.08333333333337,0.22134952,0.3902852,-15.374852058822386,26.3,3.0106208860477417,6.4,1.36,920,0.9321158121489861,0.44243971089952583,3.3830174945073437,-0.00010970139989900028,0.49999999999999994,0.8660254037844387,77.6658798433237,12.751000732412365
2.1726957702248146,20.279140890798203,26.65000000000003,0.22134952,0.2566338,-25.031507101435352,26.1,3.091042453358316,6.4,1.35,919,0.6097986145532315,0.428836906195781,3.3830174945073437,-0.00010970139989900028,0.49999999999999994,0.8660254037844387,77.6658798433237,12.755492308832963
2.1726957702248146,20.279140890798203,27.03666666666669,0.22134952,0.26192755,-28.34206854451525,26.0,3.077312260546414,6.4,1.33,913,0.5510559424806335,0.4380172116764743,3.468439094403805,-3.71830487672877e-05,0.49999999999999994,0.8660254037844387,77.6658798433237,12.76447546167416
2.1726957702248146,20.279140890798203,26.456666666666703,0.22134952,0.33967462,-22.294061162513614,25.7,3.242592351485517,6.6,1.34,910,0.7564417407988836,0.42827700113083145,3.468439094403805,-3.71830487672877e-05,0.49999999999999994,0.8660254037844387,77.6658798433237,12.768967038094758
2.1726957702248146,20.279140890798203,26.575000000000045,0.22134952,0.28214428,-25.76161104249721,25.8,3.104586678466073,6.5,1.35,904,0.5953546222018838,0.4405748185549234,3.4971476685022322,0.00017676029118080384,0.49999999999999994,0.8660254037844387,77.6658798433237,12.791424920197741
1.3331427129429096,20.27168803881568,26.600000000000023,0.2141107,0.09762484,-36.97596841830807,26.2,3.126760535960395,6.6499999999999995,1.38,894,0.8111746307890979,0.4266744880479111,3.87431209420475,0.0002777008199624406,0.49999999999999994,0.8660254037844387,77.6658798433237,12.953121671339261
1.4293410499370671,20.27168803881568,27.00333333333333,0.22112162,0.14581244,-34.810878307677946,23.0,3.0007198150650303,6.6,1.35,896,0.6228873639797485,0.49414731071317736,3.8692145729058103,0.0001819872911157241,0.49999999999999994,0.8660254037844387,77.6658798433237,13.038461623330612
1.9435972684960743,20.321091075610127,26.715000000000032,0.22112162,0.28155273,-25.65524859050234,23.7,3.005682604407159,6.5,1.36,882,0.49493636544315045,0.4380936275998917,3.7458086461887916,0.00020111070423168195,0.49999999999999994,0.8660254037844387,77.6658798433237,13.051936352592406
1.9278085490581245,20.340987223963623,28.980000000000015,0.21393523,0.31230873,-21.93982604465909,20.4,2.9069010598473755,6.5,1.37,893,0.5734707347833982,0.38894850448902807,3.473388046055149,7.155924723561132e-05,0.49999999999999994,0.8660254037844387,77.6658798433237,13.173208915948543
2.388160018864476,20.33455818750531,26.996666666666727,0.2170692,0.35924158,-19.959988088114017,25.3,3.214867803470662,6.3,1.34,937,1.087883170305324,0.4201128596322705,3.377176278214696,-1.786731514820923e-05,0.49999999999999994,0.8660254037844387,77.6703714197443,12.719559697468185
1.4989497938637117,20.28390819590584,25.57000000000005,0.2238869,0.22253847,-25.858071471937887,23.5,3.0633909220278057,6.4,1.33,908,0.2133691046725069,0.46534996056438843,3.6015790608467504,0.00012103910524661068,0.49999999999999994,0.8660254037844387,77.6703714197443,12.863290142927305
1.4989497938637117,20.28390819590584,29.05000000000001,0.2238869,0.18479355,-28.209937379172604,23.3,2.9806186357439426,6.5,1.33,908,0.7786105391537942,0.43108287110145227,3.6529201087642447,-1.0146688586488456e-05,0.49999999999999994,0.8660254037844387,77.6703714197443,12.881256448609697
1.4989497938637117,20.28390819590584,25.590000000000032,0.2238869,0.19820686,-31.83129205138716,23.6,2.9391619220655967,6.6,1.33,902,0.752743273621976,0.4663810040267896,3.6684270107282297,2.593663289679391e-05,0.49999999999999994,0.8660254037844387,77.6703714197443,12.894731177871492
1.9435972684960743,20.321091075610127,27.225000000000023,0.22112162,0.23030415,-31.70357307255149,22.2,2.9444389791664403,6.6,1.36,898,0.6943667865381339,0.4272265998896771,3.59855668077485,0.00017632105512668,0.49999999999999994,0.8660254037844387,77.6703714197443,13.069902658274799
1.9435972684960743,20.321091075610127,28.215000000000032,0.22112162,0.30742538,-28.683252558901106,21.6,2.9014215940827497,6.6,1.35,887,0.42204840860142745,0.4064804654742388,3.523485902150255,0.0002016804935773072,0.49999999999999994,0.8660254037844387,77.6703714197443,13.083377387536586
1.9435972684960743,20.321091075610127,28.66500000000002,0.22112162,0.26100025,-43.44605398635425,20.9,2.884800712846709,6.5,1.35,905,0.746520777117683,0.4080649003210285,3.529317942150447,0.0001647668728362878,0.49999999999999994,0.8660254037844387,77.6703714197443,13.092360540377783
1.8699232700282382,20.321091075610127,28.875000000000057,0.21393523,0.29467496,-27.916597703874924,21.6,3.0252910757955354,6.5,1.37,896,0.5080353244992387,0.4229019426415784,3.449805274838601,-0.00013404947168544576,0.49999999999999994,0.8660254037844387,77.6703714197443,13.128293151742568
2.4039315168978086,20.33455818750531,26.220000000000027,0.2170692,0.32934532,-28.567150169584174,30.8,3.2188758248682006,6.4,1.34,926,0.7665422879716773,0.3819832206275996,3.315968695280691,-2.9355076460799744e-05,0.49999999999999994,0.8660254037844387,77.6748629961649,12.67464393326221
2.388160018864476,20.33455818750531,27.103333333333353,0.2170692,0.3220291,-21.329822534055126,27.7,3.2068032436339315,6.3,1.36,921,0.8623155708106529,0.4177961744507979,3.377176278214696,-1.786731514820923e-05,0.49999999999999994,0.8660254037844387,77.6748629961649,12.719559697468185
2.1726957702248146,20.279140890798203,27.08333333333337,0.22134952,0.40098795,-12.728821143342444,26.9,3.0106208860477417,6.4,1.33,912,0.7657750042627817,0.44243971089952583,3.392195700256541,-0.00019426731363385375,0.49999999999999994,0.8660254037844387,77.6748629961649,12.755492308832963
2.1726957702248146,20.279140890798203,27.55000000000001,0.22134952,0.30768222,-23.77334905149557,26.6,2.9856819377004897,6.5,1.34,902,0.31835874478929427,0.43692977486152934,3.4455567018779276,-1.4296080262875144e-05,0.49999999999999994,0.8660254037844387,77.6748629961649,12.76447546167416
2.1726957702248146,20.279140890798203,26.725000000000023,0.22134952,0.29751262,-28.782409845594227,25.6,3.005682604407159,6.5,1.37,898,0.8638353309233181,0.45795768307119705,3.5056536967628342,0.0002255772955174639,0.49999999999999994,0.8660254037844387,77.6748629961649,12.78693334377715
2.086625039069636,20.279140890798203,26.555000000000007,0.2238869,0.16680779,-31.834927148716698,23.2,3.068052935133617,6.4,1.35,913,0.5076612825148263,0.5061396617752763,3.6302751281418226,0.00018710149835417583,0.49999999999999994,0.8660254037844387,77.6748629961649,12.836340684403723
1.4989497938637117,20.28390819590584,28.590000000000032,0.2238869,0.20002286,-17.928816872081207,24.9,3.2916614945938485,6.5,1.26,907,0.49361242300929487,0.45974283353667456,3.6015790608467504,0.00012103910524661068,0.49999999999999994,0.8660254037844387,77.6748629961649,12.867781719347903
1.9435972684960743,20.321091075610127,27.535000000000025,0.22112162,0.20413534,-30.16067461084307,23.6,3.0204248861443626,6.5,1.36,878,0.5113666973592697,0.4174407322612953,3.6954945861938544,0.00016146435475658787,0.49999999999999994,0.8660254037844387,77.6748629961649,13.051936352592406
1.9435972684960743,20.321091075610127,27.450000000000045,0.22112162,0.25331107,-26.091208473959373,22.5,2.89591193827178,6.6,1.35,890,0.7479899431255753,0.4310400258940392,3.59855668077485,0.00017632105512668,0.49999999999999994,0.8660254037844387,77.6748629961649,13.069902658274799
1.9435972684960743,20.321091075610127,28.66500000000002,0.22112162,0.35125655,-31.409951428912645,20.9,2.9444389791664403,6.5,1.34,911,0.4899234065423311,0.4080649003210285,3.529317942150447,0.0001647668728362878,0.49999999999999994,0.8660254037844387,77.6748629961649,13.092360540377783
1.8699232700282382,20.321091075610127,29.06,0.21393523,0.26198655,-38.588760013670814,22.5,3.0007198150650303,6.5,1.34,914,0.509603597395825,0.41220425373121267,3.521596017562137,2.2628556849218875e-06,0.49999999999999994,0.8660254037844387,77.6748629961649,13.105835269639577
2.4039315168978086,20.33455818750531,24.975000000000023,0.2170692,0.37194866,-18.039823163093654,31.4,2.990719731730447,6.4,1.37,916,0.6136174642005287,0.398539218625664,3.357097454402746,1.0927653200367651e-05,0.49999999999999994,0.8660254037844387,77.67935457258551,12.697101815365194
2.388160018864476,20.33455818750531,26.923333333333343,0.22134952,0.3348247,-21.33628484693503,25.1,3.1945831322991562,6.5,1.34,923,0.7183200192867002,0.4384586453242816,3.373727089881412,-0.00014089265815591268,0.49999999999999994,0.8660254037844387,77.67935457258551,12.746509155991767
1.4989497938637117,20.28390819590584,25.29000000000002,0.2238869,0.13250282,-33.94429764056559,24.1,3.0301337002713233,6.4,1.32,912,0.542246921553367,0.43640991195758594,3.6529201087642447,-1.0146688586488456e-05,0.49999999999999994,0.8660254037844387,77.67935457258551,12.881256448609697
